NU_ANO_CENSO,NO_REGIAO_IES,TP_REDE,NO_CURSO,CO_CURSO,NO_CINE_AREA_GERAL,,TP_GRAU_ACADEMICO,QT_VG_TOTAL,QT_INSCRITO_TOTAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_CONC_PROCESCPUBLICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Norte,1,Ciências Econômicas,122,"Ciências sociais, comunicação e informação",,1,104,538,103,33,70,51,14,38,0,0,0,541,162,379,178,36,327,0,0,0,65,21,44,35,3,27,0,0,0,50,46,24,240,218,125,16,13,6,99,4,354,187,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Nordeste,1,Ciências Naturais,92267,Educação,,2,169,140,20,14,6,7,3,10,0,0,0,142,76,66,28,16,96,2,0,0,19,9,10,2,3,13,1,0,0,7,6,1,43,34,22,5,3,3,19,1,101,41,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,1,Ciências Naturais,112790,Educação,,2,84,46,13,7,6,6,2,5,0,0,0,135,80,55,28,8,98,1,0,0,12,8,4,5,0,7,0,0,0,5,4,3,52,42,31,5,5,0,12,1,98,37,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Centro-Oeste,1,Ciências Sociais,33204,"Ciências sociais, comunicação e informação",,1,5,5,2,0,2,0,1,1,0,0,0,120,67,53,43,16,56,0,5,0,18,16,2,4,3,11,0,0,0,2,2,1,54,44,39,8,8,6,2,0,73,47,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Ciências Sociais,44418,Educação,,2,190,190,7,2,5,6,1,0,0,0,0,367,243,124,60,21,280,2,2,2,39,21,18,11,4,24,0,0,0,1,1,0,207,185,134,23,22,14,7,0,256,111,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Ciências Sociais - Antropologia,34983,"Ciências sociais, comunicação e informação",,1,14,14,3,2,1,0,1,2,0,0,0,94,66,28,35,10,47,0,2,0,11,8,3,5,0,6,0,0,0,1,1,0,34,30,17,1,1,1,3,0,56,38,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Ciências Sociais - Sociologia,29692,"Ciências sociais, comunicação e informação",,1,11,11,0,0,0,0,0,0,0,0,0,90,53,37,29,15,46,0,0,0,15,7,8,4,2,9,0,0,0,0,0,0,33,26,20,7,6,4,0,0,54,36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sul,1,Computação,18032,Educação,,2,133,300,87,20,67,34,6,47,0,0,0,398,50,348,125,22,243,8,0,0,17,2,15,9,1,7,0,0,0,27,22,17,133,113,81,5,3,3,81,6,266,132,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Comunicação Social - Audiovisual,70638,"Ciências sociais, comunicação e informação",,1,98,383,46,25,21,19,5,22,0,0,0,271,125,146,88,23,158,2,0,0,24,13,11,9,5,10,0,0,0,23,19,15,135,115,84,13,9,10,41,5,183,88,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Comunicação Social - Comunicação Organizacional,1140062,"Negócios, administração e direito",,1,85,245,79,57,22,44,7,28,0,0,0,418,255,163,140,34,238,2,3,1,42,26,16,22,4,16,0,0,0,21,18,11,182,157,100,18,16,11,65,14,290,128,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Comunicação Social - Publicidade E Propaganda,31381,"Negócios, administração e direito",,1,71,563,47,30,17,18,10,19,0,0,0,260,155,105,80,22,154,4,0,0,24,14,10,13,0,11,0,0,0,28,25,19,142,128,95,10,10,6,43,4,181,79,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,Sudeste,1,Design - Programação Visual,34992,Artes e humanidades,,1,77,77,38,23,15,11,5,22,0,0,0,219,123,96,57,16,140,6,0,0,24,13,11,12,2,9,1,0,0,22,18,18,104,82,75,6,5,5,34,4,126,93,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Design - Projeto Do Produto,26978,Artes e humanidades,,1,1,1,1,1,0,1,0,0,0,0,0,23,16,7,9,0,14,0,0,0,10,6,4,5,0,5,0,0,0,0,0,0,10,8,6,5,5,2,1,0,10,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Nordeste,1,Direito,148,"Negócios, administração e direito",,1,121,1940,123,68,55,50,14,59,0,0,0,700,365,335,169,58,467,4,2,0,87,43,44,19,7,61,0,0,0,69,60,46,388,332,261,42,35,31,116,7,502,198,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Nordeste,1,Direito,165,"Negócios, administração e direito",,1,121,1416,127,46,81,50,14,63,0,0,0,777,293,484,226,53,488,9,1,0,87,32,55,38,6,41,2,0,0,69,61,44,415,358,274,40,34,25,119,8,536,241,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Nordeste,1,Educação Do Campo,112176,Educação,,2,65,442,59,42,17,7,27,25,0,0,0,301,215,86,14,65,222,0,0,0,22,16,6,0,10,12,0,0,0,6,2,5,65,49,54,8,6,6,55,4,241,59,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Educação Física,142,Educação,,2,142,346,102,36,66,42,15,43,0,0,2,458,166,292,119,38,292,3,4,2,39,13,26,12,4,22,0,1,0,53,49,31,242,226,140,21,21,13,96,6,332,126,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Educação Física,1192413,Saúde e bem-estar,,1,161,609,109,35,74,36,9,63,0,1,0,534,166,368,125,41,363,4,1,0,51,16,35,16,3,32,0,0,0,43,40,26,257,231,165,24,20,13,98,11,370,164,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Enfermagem,143,Saúde e bem-estar,,1,84,1050,81,64,17,27,11,42,0,1,0,454,370,84,101,41,299,4,9,0,44,35,9,15,7,20,1,1,0,44,39,28,255,225,171,20,17,15,79,2,337,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Enfermagem,112818,Saúde e bem-estar,,1,164,902,101,80,21,33,9,58,1,0,0,555,451,104,115,41,390,7,2,0,67,57,10,16,3,47,0,1,0,54,50,32,318,289,205,34,30,21,95,6,406,149,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Aeroespacial,1269978,"Engenharia, produção e construção",,1,560,1542,1,0,1,0,1,0,0,0,0,402,117,285,127,19,253,2,1,0,39,9,30,16,3,19,0,1,0,0,0,0,127,106,74,10,8,5,1,0,205,197,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Engenharia Ambiental,1140035,"Engenharia, produção e construção",,1,87,108,68,36,32,33,6,29,0,0,0,340,172,168,117,20,197,3,3,0,25,16,9,8,2,15,0,0,0,24,18,13,136,113,86,8,5,6,63,5,215,125,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Engenharia Automotiva,112889,"Engenharia, produção e construção",,1,560,1542,0,0,0,0,0,0,0,0,0,186,19,167,65,11,109,0,1,0,25,3,22,11,2,12,0,0,0,0,0,0,66,53,45,8,6,4,0,0,80,106,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Engenharia Civil,136,"Engenharia, produção e construção",,1,80,289,80,21,59,38,5,37,0,0,0,445,137,308,155,25,260,5,0,0,46,14,32,23,3,17,3,0,0,28,22,18,194,162,122,12,11,9,78,2,286,159,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Engenharia De Computação,122204,Computação e Tecnologias da Informação e Comunicação (TIC),,1,82,655,80,10,70,35,5,40,0,0,0,426,50,376,126,20,276,3,1,0,23,1,22,13,1,9,0,0,0,36,33,22,197,178,121,6,6,4,76,4,278,148,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sul,1,Engenharia De Energia,112872,"Engenharia, produção e construção",,1,560,1542,2,0,2,2,0,0,0,0,0,221,83,138,71,14,133,3,0,0,23,13,10,9,3,9,2,0,0,0,0,0,95,84,56,5,3,5,2,0,114,107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia De Produção,122206,"Engenharia, produção e construção",,1,161,267,91,29,62,45,4,41,1,0,0,600,198,402,228,24,341,6,1,0,76,29,47,39,2,35,0,0,0,24,21,13,187,156,119,19,15,13,78,13,312,288,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia De Redes De Comunicação,18033,"Engenharia, produção e construção",,1,121,162,73,12,61,37,3,33,0,0,0,344,59,285,124,19,197,4,0,0,32,7,25,19,4,9,0,0,0,19,15,11,132,115,70,8,7,4,66,7,216,128,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Nordeste,1,Engenharia De Software,112891,Computação e Tecnologias da Informação e Comunicação (TIC),,1,560,1542,10,3,7,0,1,9,0,0,0,1186,173,1013,323,59,791,11,2,0,85,11,74,31,10,44,0,0,0,2,1,1,533,466,296,37,31,25,7,3,649,536,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Eletrônica,112887,"Engenharia, produção e construção",,1,560,1542,3,1,2,1,0,2,0,0,0,349,72,277,121,26,197,5,0,0,59,13,46,27,5,24,3,0,0,0,0,0,126,107,66,22,17,12,3,0,157,192,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Elétrica,137,"Engenharia, produção e construção",,1,117,219,71,11,60,40,4,27,0,0,0,441,63,378,156,32,247,6,0,0,42,5,37,20,2,20,0,0,0,19,16,10,182,158,116,17,14,12,67,4,272,168,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Florestal,139,"Agricultura, silvicultura, pesca e veterinária",,1,112,84,53,29,24,21,6,26,0,0,0,362,206,156,109,38,200,7,8,0,28,20,8,11,3,13,0,1,0,16,11,9,157,130,89,11,8,6,49,4,232,130,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Mecatrônica - Controle E Automação,85124,"Engenharia, produção e construção",,1,116,259,77,22,55,32,7,37,0,0,1,451,83,368,150,24,271,3,1,2,32,4,28,15,1,15,1,0,0,27,23,19,196,171,128,12,9,9,72,5,271,180,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Mecânica,138,"Engenharia, produção e construção",,1,83,188,80,10,70,38,4,37,0,0,1,426,67,359,167,19,232,6,1,1,40,4,36,24,1,13,2,0,0,32,27,15,159,137,84,11,10,4,68,12,250,176,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Sudeste,1,Engenharia Química,1192414,"Engenharia, produção e construção",,1,85,121,60,24,36,28,5,26,0,0,1,333,141,192,111,16,201,4,0,1,24,14,10,12,2,9,1,0,0,11,8,6,137,125,73,9,7,7,53,7,217,116,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
